DrugName	CellLineName	PrimaryTissue	ExperimentNumber	TrtDuration	doublingtime	maxlog10Concentration	GR_AOC	meanviability	GRmax	Emax	GRinf	GEC50	GR50	R_square_GR	pval_GR	flat_fit_GR	h_GR	N_conc	log10_conc_step	Norm_CellLineName	Norm_DrugName	GR_05uM_fit
Vinblastine	HT-1080	Bone	2b	72	23	-7	0.464	0.615622792333333	-0.352	0.029319998	-0.369104483729933	6.17559570349857e-09	4.58353442244868e-09	0.998310481102881	1.98230596534583e-10	0	1.85437927809864	9	0.47712125	HT1080	VINBLASTINE	-0.368708572723096
Vinblastine	HCC1143	Breast	2b	72	62	-7	0.357555555555556	0.800388350722222	-0.109	0.390951655	0.0129891584922172	7.98123053198327e-09	8.03807571459682e-09	0.939348615816871	5.49468131185029e-05	0	3.7087911805782	9	0.47712125	HCC1143	VINBLASTINE	0.012989373793483
Vinblastine	Detroit 562	Nasal Pharynx	2b	72	35	-7	0.356444444444444	0.706627177233333	0.102	0.293207833333333	0.096922983287612	4.87947573304695e-09	5.18666927615134e-09	0.980381841949565	1.0575570424208e-06	0	3.52934483763787	9	0.47712125	DETROIT562	VINBLASTINE	0.0969230523827921
Vinblastine	NCI-H1355	Lung	2b	72	37	-7	0.235888888888889	0.818836937877778	-0.096	0.2130814	-0.106951860575933	2.48393100654135e-08	2.34240330612687e-08	0.984317247273444	4.83034368144588e-07	0	3.30421215314463	9	0.47712125	NCIH1355	VINBLASTINE	-0.106897452891586
Vinblastine	HCC2935	Lung	2b	72	73	-7	0.161888888888889	0.920151071880741	0.4	0.703581583333333	0.190681878433509	2.87694069838118e-08	4.99598689906632e-08	0.949230883522468	2.94848294097565e-05	0	0.870141886612168	9	0.47712125	HCC2935	VINBLASTINE	0.252959810461533
Vinblastine	769-P	Kidney	2b	72	31	-7	0.152444444444444	0.850161212244444	0.337	0.39235033	0.225812766940868	3.05969369070303e-08	4.58269011728601e-08	0.924249496507574	0.000119632542679681	0	1.48722638848183	9	0.47712125	769P	VINBLASTINE	0.237770450990547
Vinblastine	COLO 800	Skin	2b	72	45	-7	0.165555555555556	0.875864394322222	0.382	0.553669916666667	-1	3.81733294548519e-07	6.25769812886615e-08	0.943315449057026	4.3363715526881e-05	0	0.607530438910599	9	0.47712125	COLO800	VINBLASTINE	-0.0817987692309707
Vinblastine	SK-MEL-1	Skin	2b	72	63	-7	0.236333333333333	0.868294003081482	0.186	0.550197883333333	0.290449010725003	7.36476863623088e-09	1.01382517482688e-08	0.966525002114294	6.86312571112916e-06	0	2.72096185363827	9	0.47712125	SKMEL1	VINBLASTINE	0.290456356843459
Vinblastine	UACC-62	Skin	2b	72	39	-7	0.250888888888889	0.806943710444444	0.095	0.328615333333333	0.0981166781501638	1.09166158976036e-08	1.20558829797401e-08	0.979662540430286	1.1996055297482e-06	0	2.20059924911878	9	0.47712125	UACC62	VINBLASTINE	0.0983162609348438
Vinblastine	UM-UC-3	Urinary Bladder	2b	72	30	-7	0.305333333333333	0.75553673712963	-0.174	0.119597633333333	-0.171333160344988	1.27402972611577e-08	1.16207476244009e-08	0.996951421168297	1.56437549361698e-09	0	3.20356789869063	9	0.47712125	UMUC3	VINBLASTINE	-0.171324019603358
Vinblastine	OPM-2	Blood	2b	72	43	-7	0.585222222222222	0.661804498953704	-0.897	0.00696798666666665	-0.952264701978444	9.80899728687489e-09	5.99218505142651e-09	0.996704707041708	2.05413558458231e-09	0	2.16350719847344	9	0.47712125	OPM2	VINBLASTINE	-0.951869700313522
Vinblastine	A2058	Skin	2b	72	18	-7	0.362555555555556	0.621154990962963	-0.00900000000000001	0.0602678	-0.00836441931051076	5.07265545075315e-09	5.03536540824549e-09	0.994514096026401	1.22283737679165e-08	0	2.24853434246861	9	0.47712125	A2058	VINBLASTINE	-0.00833125839681312
Vinblastine	ChaGo-K-1	Lung	2b	72	45	-7	0.349555555555556	0.76050327625	-0.101	0.27840038	-0.189908760579647	9.94809053249822e-09	7.8098674960152e-09	0.984258958561718	4.89347211300905e-07	0	1.33041762927246	9	0.47712125	CHAGOK1	VINBLASTINE	-0.183455154104229
Vinblastine	Panc 04.03	Pancreas	2b	72	45	-7	0.146	0.892598422983333	0.307	0.5065559	0.038812014837804	4.62067868156106e-08	4.9299334688663e-08	0.961646295090551	1.10490675509141e-05	0	1.24725995890936	9	0.47712125	PANC04.03	VINBLASTINE	0.0857031561088892
Vinblastine	Panc 02.03	Pancreas	2b	72	50	-7	0.289888888888889	0.809255432571481	0.0620000000000001	0.401873893333333	0.122190056612668	8.78302349827988e-09	9.73722345765559e-09	0.969083227698819	5.19612411412732e-06	0	2.71698266836071	9	0.47712125	PANC02.03	VINBLASTINE	0.122205034914932
Vinblastine	COLO 678	Colon	2b	72	60	-7	0.0466666666666667	0.972758024518519	0.705	0.82544439	0.741927396009678	7.6824933510886e-09	Inf	0.740558994728156	0.00889477905194703	0	5	9	0.47712125	COLO678	VINBLASTINE	0.741927400221005
Vinblastine	KG-1	Blood	2b	72	46	-7	0.385333333333333	0.760597867540741	-0.585	0.0853436000000001	-0.631706194246363	1.67302209239441e-08	1.08348753279434e-08	0.997397085504463	8.99724728340651e-10	0	1.88026237656135	9	0.47712125	KG1	VINBLASTINE	-0.628966868535937
Vinblastine	OCI-AML2	Blood	2b	72	27	-7	0.426555555555556	0.706728129122222	-0.658	0.0090205333333333	-0.667271762214511	1.4802340625347e-08	1.207741292552e-08	0.997083657217456	1.33947616907798e-09	0	4.16723233392361	9	0.47712125	OCIAML2	VINBLASTINE	-0.667271089097923
Vinblastine	COLO 679	Skin	2b	72	34	-7	0.128444444444444	0.882280324481482	0.433	0.493393363333333	0.357435323248883	1.83359738000151e-08	6.47170027048267e-08	0.932335811694296	8.05853446166941e-05	0	0.994967551029617	9	0.47712125	COLO679	VINBLASTINE	0.380533418953136
Vinblastine	U-87 MG	Brain	2b	72	35	-7	0.0972222222222222	0.909587210518519	0.51	0.56125265	0.308327045049623	5.14267375054944e-08	1.05632824075446e-07	0.988395347646439	1.68349748189804e-07	0	1.33204080674	9	0.47712125	U87MG	VINBLASTINE	0.340215738942259
Vinblastine	MEL-HO	Skin	2b	72	27	-7	0.135777777777778	0.852596784888889	0.463	0.43416336	0.451204409015908	1.37021378013117e-08	3.9531500181985e-08	0.980668313607404	1.00448647657134e-06	0	2.19619367227033	9	0.47712125	MELHO	VINBLASTINE	0.451407821201517
Vinblastine	DV-90	Lung	2b	72	36	-7	0.348222222222222	0.706499312611111	0.089	0.296329705	-0.234204354969726	1.70801743822231e-08	9.90994751132062e-09	0.927103500065711	0.000104585955343817	0	0.70571983829836	9	0.47712125	DV90	VINBLASTINE	-0.129940680483146
Vinblastine	PA-TU-8902	Pancreas	2b	72	30	-7	0.149222222222222	0.850834977245556	0.373	0.4054937075	0.357392534048008	1.98064713031193e-08	3.35842154495578e-08	0.986418433283421	2.91960803190174e-07	0	2.37575659335432	9	0.47712125	PATU8902	VINBLASTINE	0.357692102505739
Vinblastine	HCC44	Lung	2b	72	31	-7	0.251333333333333	0.811282416592593	-0.352	0.0730438333333333	-0.364192391626616	2.85507190833486e-08	2.46794229167955e-08	0.994130276245037	1.54939381972193e-08	0	3.75525811376406	9	0.47712125	HCC44	VINBLASTINE	-0.364163174959297
Vinblastine	HCC78	Lung	2b	72	43	-7	0.237888888888889	0.826720300555556	0.166	0.40544775	0.13352289356091	1.16123065149838e-08	1.34136532618419e-08	0.966064993471678	7.19892716740135e-06	0	2.15433822482775	9	0.47712125	HCC78	VINBLASTINE	0.133784312727877
Vinblastine	LCLC-103H	Lung	2b	72	40	-7	0.386666666666667	0.729680248315444	-0.224	0.18207183	-0.21391018709719	7.42919364681786e-09	6.44727295571036e-09	0.995828378389788	4.68885907371891e-09	0	2.51233677194709	9	0.47712125	LCLC103H	VINBLASTINE	-0.213879186364186
Vinblastine	CAL-12T	Lung	2b	72	50	-7	0.476222222222222	0.702809432722222	-0.281	0.22916397	-0.276714881424978	6.29684987133161e-09	5.43979693187887e-09	0.983270088772176	6.05658376141332e-07	0	3.01053920392897	9	0.47712125	CAL12T	VINBLASTINE	-0.276712464824502
Vinblastine	HCC2279	Lung	2b	72	62	-7	0.283777777777778	0.839676595783333	0.153	0.527644935	0.126447237704719	1.44406639719586e-08	1.62074418032757e-08	0.907836836360914	0.000237657108836864	0	2.52592959221461	9	0.47712125	HCC2279	VINBLASTINE	0.126560143181571
Vinblastine	NCI-H2347	Lung	2b	72	62	-7	0.207222222222222	0.88282271207037	0.263	0.5862955	0.263031002897231	1.3369924432123e-08	1.77548873472036e-08	0.986639093131537	2.75693025046914e-07	0	2.63236617504645	9	0.47712125	NCIH2347	VINBLASTINE	0.263084348692388
Vinblastine	WM-266-4	Skin	2b	72	29	-7	0.164666666666667	0.827915696392593	0.459	0.45713067	0.428471145108926	9.77467114881678e-09	3.90191668260661e-08	0.983503977576393	5.7653719924794e-07	0	1.40472833520089	9	0.47712125	WM2664	VINBLASTINE	0.430734803773772
Vinblastine	LP-1	Blood	2b	72	40	-7	0.405888888888889	0.711143415183333	-0.313	0.14608355	-0.327007742730282	1.28921510063956e-08	1.08188273759664e-08	0.971874335998992	3.73129636280528e-06	0	2.87003767545675	9	0.47712125	LP1	VINBLASTINE	-0.326971107556008
Vinblastine	KP-3	Pancreas	2b	72	30	-7	0.174888888888889	0.828048190555556	0.326	0.37325709	0.304111118491302	1.65926961543695e-08	2.54158137413286e-08	0.977695446952326	1.65720920724758e-06	0	2.19756294402536	9	0.47712125	KP3	VINBLASTINE	0.304501926547483
Vinblastine	PK-59	Pancreas	2b	72	45	-7	0.209222222222222	0.845213132555556	0.301	0.50262154	0.159689698402617	1.91736508566685e-08	2.85970507623243e-08	0.983198752749374	6.14745460752049e-07	0	0.962437178354713	9	0.47712125	PK59	VINBLASTINE	0.194599362247832
Vinblastine	PK-1	Pancreas	2b	72	41	-7	0.306222222222222	0.772907875366667	0.0269999999999999	0.31048145	-0.0318572624235851	1.08259029656784e-08	1.04348534690322e-08	0.962505708415952	1.02065280543199e-05	0	1.67890016619356	9	0.47712125	PK1	VINBLASTINE	-0.0302038379745352
Vinblastine	IGR-1	Skin	2b	72	18	-7	0.207	0.726809144796296	0.303	0.18027088	0.260193792075574	1.34288978073011e-08	1.9067168356467e-08	0.97475337959447	2.55688606325737e-06	0	2.09601522613674	9	0.47712125	IGR1	VINBLASTINE	0.260570681154196
Vinblastine	SUIT-2	Pancreas	2b	72	26	-7	0.125111111111111	0.856398520444444	0.407	0.37732895	0.230230605633245	4.31032862454457e-08	6.64436355271309e-08	0.977822822615805	1.62432132379238e-06	0	1.4258435837413	9	0.47712125	SUIT2	VINBLASTINE	0.25290941600381
Vinblastine	KYSE-70	Esophagus	2b	72	29	-7	0.230666666666667	0.785816984411111	0.0249999999999999	0.190230366666667	-0.0257212032336504	2.14926762436734e-08	2.09401201636753e-08	0.995604465722863	5.63042073521047e-09	0	1.92598874610197	9	0.47712125	KYSE70	VINBLASTINE	-0.0233344416582208
Vinblastine	NCI-H2452	Lung	2b	72	44	-7	0.179888888888889	0.870545700718519	0.14	0.398736173333333	0.138427969404326	2.72070173843239e-08	2.90292602798639e-08	0.97342275789419	3.06044581130255e-06	0	5	9	0.47712125	NCIH2452	VINBLASTINE	0.138428411004169
Vinblastine	MES-SA	Uterus	2b	72	NA	NA	NA	0.827963315340741	NA	0.130746633333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	MESSA	VINBLASTINE	NA
Vinblastine	HuCCT1	Liver	2b	72	36	-7	0.314	0.734543946866667	0.199	0.3595668	0.169125228554457	6.37710399786435e-09	8.1067688344444e-09	0.95487756775687	1.95152336411365e-05	0	1.72038927318728	9	0.47712125	HUCCT1	VINBLASTINE	0.169582586129925
Vinblastine	EFE-184	Uterus	2b	72	41	-7	0.189555555555556	0.850631685020741	0.308	0.474476533333333	0.239269856260208	1.57133920213629e-08	2.5533624252222e-08	0.987275362222243	2.32412241698101e-07	0	1.34118470748547	9	0.47712125	EFE184	VINBLASTINE	0.246542013327914
Vinblastine	SNG-M	Uterus	2b	72	63	-7	0.558555555555556	0.709762775777778	-0.929	0.0221068250000001	-0.932041507626956	1.22565939924614e-08	9.74274243895006e-09	0.991502526295006	5.65606514291189e-08	0	4.58413199327456	9	0.47712125	SNGM	VINBLASTINE	-0.932041420051219
Vinblastine	CHL-1	Lung	2b	72	43	-7	0.447222222222222	0.710115917666667	-0.406	0.130996875	-0.41678710501513	8.60897077526174e-09	7.03360099013724e-09	0.989278056842385	1.27631317305539e-07	0	2.9997490569679	9	0.47712125	CHL1	VINBLASTINE	-0.416779860831445
Vinblastine	MC116	Lymph Node	2d	72	39	-7	0.463444444444444	0.730877828314815	-0.799	0.0143925	-0.7944058071675	1.22564396857184e-08	1.01285537751889e-08	0.997293518211222	1.03137804455715e-09	0	4.98811809501774	9	0.47712125	MC116	VINBLASTINE	-0.794405783403007
Vinblastine	SK-BR-3	Breast	2d	72	73	-7	0.451111111111111	0.776111816966667	-0.544	0.2328637225	-0.47530626074189	8.62208316707643e-09	7.32895799354673e-09	0.994799543526097	1.01425026627291e-08	0	4.11181961023156	9	0.47712125	SKBR3	VINBLASTINE	-0.475306217153725
Vinblastine	SU-DHL-1	Lymph Node	2d	72	50	-7	0.466333333333333	0.723957926833333	-0.603	0.097451065	-0.580718655021452	8.79802010473769e-09	5.97674044064065e-09	0.997718291196175	5.67428001175765e-10	0	1.99345842385031	9	0.47712125	SUDHL1	VINBLASTINE	-0.580216329394661
Vinblastine	HT	Lymph Node	2d	72	35	-7	0.378	0.725868201714815	-0.348	0.0997353466666666	-0.260874202810783	8.97370966877085e-09	7.84748490256245e-09	0.992673862730584	3.36560141147771e-08	0	3.13080492814018	9	0.47712125	HT	VINBLASTINE	-0.260869891845571
Vinblastine	SU-DHL-6	Lymph Node	2d	72	NA	NA	NA	0.593868748111111	NA	0.0145141	NA	NA	NA	NA	NA	NA	NA	NA	NA	SUDHL6	VINBLASTINE	NA
Vinblastine	SCC-3	Blood	2d	72	NA	NA	NA	0.82528404722963	NA	0.02628735	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCC3	VINBLASTINE	NA
Vinblastine	SU-DHL-16	Lymph Node	2d	72	29	-7	0.438111111111111	0.718718397638889	-0.77	0.0046302250000001	-0.77451778187151	1.54773150663225e-08	1.19043338240264e-08	0.999428885179843	4.45176268799916e-12	0	3.56499708501258	9	0.47712125	SUDHL16	VINBLASTINE	-0.774510412112823
Vinblastine	SU-DHL-5	Lymph Node	2d	72	40	-7	0.524222222222222	0.686319686771389	-0.832	0.01161243	-0.83023988766369	1.19040516577365e-08	9.78819945592264e-09	0.992349553830965	3.91654997797514e-08	0	5	9	0.47712125	SUDHL5	VINBLASTINE	-0.830239885999882
Vinblastine	SU-DHL-8	Lymph Node	2d	72	23	-7	0.201888888888889	0.806137496833333	-0.179	0.0614910000000001	-1	7.81574109201789e-08	3.39083444519992e-08	0.98816587290464	1.80292143500612e-07	0	1.315602899064	9	0.47712125	SUDHL8	VINBLASTINE	-0.839890790978933
Vinblastine	U-698-M	Lymph Node	2d	72	30	-7	0.353444444444444	0.750379557202778	-0.662	0.01400541	-0.797692931021623	2.4046142017662e-08	1.38383187591466e-08	0.996401996597871	2.79392982534187e-09	0	1.72611413732563	9	0.47712125	U698M	VINBLASTINE	-0.788197197100615
Vinblastine	MHH-PREB-1	Lymph Node	2d	72	26	-7	0.254111111111111	0.770608345925	-0.268	0.0618163850000001	-1	6.24120949385277e-08	2.29626810790195e-08	0.995512247178587	6.05482018683426e-09	0	1.09873452357866	9	0.47712125	MHHPREB1	VINBLASTINE	-0.815472189607333
Vinblastine	OCI-LY-19	Lymph Node	2d	72	29	-7	0.517	0.658090920811111	-0.59	0.0196108625	-0.595021602460422	6.94469595940014e-09	5.44803376223657e-09	0.999906787830135	7.81905310543551e-15	0	3.22968931765135	9	0.47712125	OCILY19	VINBLASTINE	-0.595019999668142
Vinblastine	REC-1	Lymph Node	2d	72	32	-7	0.0762222222222222	0.934523613703704	0.269	0.359121196666667	-1	1.11670548703664e-07	8.96425906690014e-08	0.994538458265778	1.20393599277525e-08	0	5	9	0.47712125	REC1	VINBLASTINE	-0.998889212443619
Vinblastine	SR	Lymph Node	2d	72	26	-7	0.467222222222222	0.667311785922222	-0.453	0.027538885	-0.444289147035522	7.7713760162134e-09	6.80041502791793e-09	0.996489369458644	2.56358630915077e-09	0	4.76402800927143	9	0.47712125	SR	VINBLASTINE	-0.444289096500206
Vinblastine	RI-1	Lymph Node	2d	72	36	-7	0.276555555555556	0.788630112858611	-0.159	0.176761245	-0.177321743364242	1.76807389528379e-08	1.55260279095816e-08	0.998896677430923	4.46127255880552e-11	0	2.33566437787342	9	0.47712125	RI1	VINBLASTINE	-0.176842438517352
Vinblastine	RL	Lymph Node	2d	72	43	-7	0.366777777777778	0.751537177958333	-0.222	0.205783275	-0.193430039158303	7.76160309560653e-09	6.70510636050791e-09	0.992234139251077	4.127276797872e-08	0	2.23512392734442	9	0.47712125	RL	VINBLASTINE	-0.193322011629062
Vinblastine	EB1	Lymph Node	2d	72	NA	NA	NA	0.72731675361	NA	0.070456385	NA	NA	NA	NA	NA	NA	NA	NA	NA	EB1	VINBLASTINE	NA
Vinblastine	Daudi	Blood	2d	72	34	-7	0.442222222222222	0.686426065962963	-0.326	0.0998237000000001	-0.284014429761101	5.07713552272255e-09	4.42786396291991e-09	0.994217358700592	1.47042164697113e-08	0	3.28743356803614	9	0.47712125	DAUDI	VINBLASTINE	-0.284014040614925
Vinblastine	DB	Lymph Node	2d	72	50	-7	0.641777777777778	0.643100756268889	-0.785	0.0402156366666666	-0.720277534179465	3.85826793069485e-09	3.22771113808125e-09	0.988790930904889	1.49105413649908e-07	0	5	9	0.47712125	DB	VINBLASTINE	-0.720277499952934
Vinblastine	DOHH-2	Lymph Node	2d	72	17	-7	0.267	0.705423930062778	-0.184	0.0223929774999999	-0.430555812960806	3.00823520543646e-08	1.8794965418258e-08	0.998485513604074	1.35185097321121e-10	0	1.32066422198264	9	0.47712125	DOHH2	VINBLASTINE	-0.396440990959924
Vinblastine	JeKo-1	Lymph Node	2d	72	28	-7	0.247444444444444	0.807374955286111	-0.32	0.06232755	-0.37299433088771	2.62578230031018e-08	2.07999275810238e-08	0.994903012476456	9.45360597084834e-09	0	2.39178704392065	9	0.47712125	JEKO1	VINBLASTINE	-0.371801701122152
Vinblastine	WSU-DLCL2	Lymph Node	2d	72	25	-7	0.465	0.681610823723889	-0.751	0.00248530000000002	-0.787236093896243	1.31060466242097e-08	8.44061425056085e-09	0.999246240764466	1.17574803747693e-11	0	2.1491012157694	9	0.47712125	WSUDLCL2	VINBLASTINE	-0.786522903926245
Vinblastine	SU-DHL-4	Lymph Node	2d	72	23	-7	0.276444444444444	0.780494608166667	-0.348	0.02991493	-0.367312930838198	2.147275047181e-08	1.75867517561819e-08	0.99831898658525	1.94759713572305e-10	0	2.75894092202312	9	0.47712125	SUDHL4	VINBLASTINE	-0.367081642897623
Vinblastine	Toledo	Lymph Node	2d	72	32	-7	0.137222222222222	0.877421700494444	0.15	0.2879990575	-0.141829817754362	5.41566231875632e-08	4.69209150043198e-08	0.99477575347071	1.03058263398407e-08	0	1.74118492961555	9	0.47712125	TOLEDO	VINBLASTINE	-0.118503837940131
Vinblastine	KARPAS-422	Blood	2d	72	33	-7	0.165555555555556	0.854518365180556	0.11	0.27654471	-1	1.29274462044187e-07	4.20692699037971e-08	0.955696950474051	1.83028059027822e-05	0	0.978614383699568	9	0.47712125	KARPAS422	VINBLASTINE	-0.579607336824428
Vinblastine	U-937	Blood	2d	72	25	-7	0.365888888888889	0.759016099644444	-0.715	0.00366661666666668	-0.725588448643383	2.0673041479972e-08	1.56363471759831e-08	0.999716448334676	3.83895222973687e-13	0	3.21083232487573	9	0.47712125	U937	VINBLASTINE	-0.725526094810237
Vinblastine	NAMALWA	Blood	2d	72	41	-7	0.488	0.712101247722222	-0.511	0.0842545	-0.51083330081705	4.52040702929068e-09	3.92677153618128e-09	0.982119773942372	7.64373317269075e-07	0	5	9	0.47712125	NAMALWA	VINBLASTINE	-0.510833299908746
Vinblastine	CA46	Blood	2d	72	35	-7	0.315222222222222	0.779069931611111	-0.333	0.1045799725	-0.32999876681897	1.31843844811007e-08	1.06004031732395e-08	0.993169694428738	2.63354332170757e-08	0	2.32334079628748	9	0.47712125	CA46	VINBLASTINE	-0.329713428004449
Vinblastine	EB-3	Blood	2d	72	29	-7	0.175333333333333	0.84981800937037	0.177	0.26830518	0.20944166099016	1.11582445272916e-08	1.31091697395901e-08	0.972265445704051	3.55282788257652e-06	0	3.3686621436534	9	0.47712125	EB3	VINBLASTINE	0.209443862771694
Vinblastine	GA-10	Blood	2d	72	24	-7	0.259888888888889	0.763918908853333	0.0209999999999999	0.133156486666667	0.0519685498150141	9.21343131251645e-09	9.53661273950812e-09	0.989434832686181	1.21218059335624e-07	0	3.1832175057277	9	0.47712125	GA10	VINBLASTINE	0.0519714034871865
Vinblastine	RAJI	Blood	2d	72	21	-7	0.158	0.84402564275	0.089	0.124577925	0.0441679600161233	2.6333628562027e-08	2.74453189245789e-08	0.989995651492747	1.00152280500987e-07	0	2.23666911566489	9	0.47712125	RAJI	VINBLASTINE	0.0454871016875406
Vinblastine	RC-K8	Blood	2d	72	NA	NA	NA	0.899725325794444	NA	0.4387913775	NA	NA	NA	NA	NA	NA	NA	NA	NA	RCK8	VINBLASTINE	NA
Vinblastine	OCI-LY-3	Lymph Node	2d	72	25	-7	0.330888888888889	0.747520791544444	-0.317	0.0452737466666667	-0.2792596270988	1.1488700774245e-08	1.05130440443356e-08	0.988469190924458	1.64630097115828e-07	0	5	9	0.47712125	OCILY3	VINBLASTINE	-0.27925959180662
Vinblastine	HH	Blood	2d	72	70	-7	0.455444444444444	0.768674781722222	-0.379	0.300359266666667	-0.368759521316509	5.95258071983532e-09	4.99805329532139e-09	0.997307722530411	1.01255671662744e-09	0	3.16094376099772	9	0.47712125	HH	VINBLASTINE	-0.368758368031754
Vinblastine	KARPAS-299	Blood	2d	72	23	-7	0.378888888888889	0.6973946135	-0.365	0.0275131333333334	-0.299603577477514	8.94478655599292e-09	7.59433210550266e-09	0.99540356945544	6.58373674461613e-09	0	2.86864922285859	9	0.47712125	KARPAS299	VINBLASTINE	-0.299590977973937
Vinblastine	Pfeiffer	Blood	2d	72	NA	NA	NA	0.75001002025	NA	0.0627419324999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	PFEIFFER	VINBLASTINE	NA
Vinblastine	JVM-2	Blood	2d	72	NA	NA	NA	0.770502661259259	NA	0.225425466666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	JVM2	VINBLASTINE	NA
Vinblastine	NCI-H1299	Lung	7g	72	29	-7	0.08	0.910735599166667	0.574	0.551759585	0.568328810652198	4.2152028453885e-08	Inf	0.939480181880069	5.45307724383682e-05	0	5	9	0.47712125	NCIH1299	VINBLASTINE	0.568330638203873
Vinblastine	Calu-6	Lung	7g	72	30	-7	0.198666666666667	0.824312664077778	0.0249999999999999	0.20112605	0.0229756807817364	2.79349951041244e-08	2.81990512195432e-08	0.993872005911909	1.80141668842701e-08	0	5	9	0.47712125	CALU6	VINBLASTINE	0.0229762118614272
Vinblastine	A549	Lung	7g	72	32	-7	0.0987777777777778	0.903105397155556	0.41	0.4556193	0.278712443050754	5.72912060090383e-08	7.75004307149542e-08	0.973129280497689	3.18036916453557e-06	0	2.69793775906927	9	0.47712125	A549	VINBLASTINE	0.280794071133116
Vinblastine	HOP-62	Lung	7g	72	36	-7	0.135888888888889	0.891464309555556	0.0209999999999999	0.26056175	-1	1.01639209146638e-07	6.71037337438736e-08	0.980439125205287	1.04678853265396e-06	0	2.64604905552761	9	0.47712125	HOP62	VINBLASTINE	-0.970903497269265
